deleted_duplicate_id,original_id
senate-2011-06-20.160.7,senate-2011-06-20.99.6
senate-2011-06-20.140.1,senate-2011-06-20.100.1
senate-2011-06-20.161.2,senate-2011-06-20.100.1
senate-2011-06-20.140.9,senate-2011-06-20.100.9
senate-2011-06-20.161.10,senate-2011-06-20.100.9
senate-2011-06-20.142.1,senate-2011-06-20.102.1
senate-2011-06-20.163.2,senate-2011-06-20.102.1
senate-2011-06-20.142.4,senate-2011-06-20.102.4
senate-2011-06-20.163.5,senate-2011-06-20.102.4
senate-2011-06-20.80.5,senate-2011-06-20.120.5
senate-2011-06-20.155.7,senate-2011-06-20.134.6
senate-2011-06-20.94.6,senate-2011-06-20.134.6
senate-2011-06-20.114.1,senate-2011-06-20.75.1
house-2011-06-22.63.1,house-2011-06-22.258.2
house-2011-06-22.65.1,house-2011-06-22.260.2
house-2011-06-22.66.1,house-2011-06-22.261.2
house-2011-06-22.314.1,house-2011-06-22.119.1
house-2011-06-22.315.1,house-2011-06-22.120.1
house-2011-06-22.168.1,house-2011-06-22.364.2
house-2011-06-22.238.1,house-2011-06-22.43.1
house-2011-06-22.276.1,house-2011-06-22.81.1
house-2011-06-22.290.18,house-2011-06-22.95.18
house-2011-06-22.344.1,house-2011-06-22.147.1
house-2011-06-22.345.1,house-2011-06-22.148.1
house-2011-06-22.47.9,house-2011-06-22.242.9
house-2011-06-22.351.1,house-2011-06-22.154.1
house-2011-06-22.49.1,house-2011-06-22.244.1
house-2011-06-22.53.1,house-2011-06-22.248.1
house-2011-06-22.353.1,house-2011-06-22.156.1
house-2011-06-22.56.8,house-2011-06-22.251.8
house-2011-06-22.57.1,house-2011-06-22.252.3
house-2011-06-22.58.1,house-2011-06-22.253.2
house-2011-06-22.60.1,house-2011-06-22.255.2
house-2011-06-22.61.1,house-2011-06-22.256.2
house-2011-06-22.62.1,house-2011-06-22.257.2
house-2011-06-22.29.1,house-2011-06-22.224.1
house-2011-06-22.30.1,house-2011-06-22.225.1
house-2011-06-22.31.8,house-2011-06-22.226.8
house-2011-06-22.39.1,house-2011-06-22.234.1
house-2011-06-22.42.1,house-2011-06-22.237.1
house-2011-06-22.361.2,house-2011-06-22.165.1
house-2011-06-22.111.12,house-2011-06-22.306.14
house-2011-06-22.78.1,house-2011-06-22.273.1
house-2011-06-22.94.1,house-2011-06-22.289.2
house-2011-06-22.93.13,house-2011-06-22.288.13
house-2011-06-22.163.1,house-2011-06-22.359.2
house-2011-06-22.150.1,house-2011-06-22.347.1
house-2011-06-22.162.1,house-2011-06-22.358.2
house-2011-06-22.190.1,house-2011-06-22.386.1
house-2011-06-22.202.1,house-2011-06-22.398.1
house-2011-06-22.212.1,house-2011-06-22.408.1
house-2011-06-22.217.9,house-2011-06-22.413.11
house-2011-06-22.91.1,house-2011-06-22.286.1
house-2011-06-22.69.1,house-2011-06-22.264.3
house-2011-06-22.379.1,house-2011-06-22.183.1
house-2011-06-22.70.1,house-2011-06-22.265.1
house-2011-06-22.70.5,house-2011-06-22.265.5
house-2011-06-22.70.6,house-2011-06-22.265.6
house-2011-06-22.71.1,house-2011-06-22.266.2
house-2011-06-22.71.4,house-2011-06-22.266.5
house-2011-06-22.72.1,house-2011-06-22.267.1
house-2011-06-22.72.4,house-2011-06-22.267.4
house-2011-06-22.72.6,house-2011-06-22.267.6
house-2011-06-22.72.8,house-2011-06-22.267.8
house-2011-06-22.389.1,house-2011-06-22.193.1
house-2011-06-22.392.10,house-2011-06-22.196.10
house-2011-06-22.72.10,house-2011-06-22.267.10
house-2011-06-22.85.5,house-2011-06-22.280.5
house-2011-06-22.392.1,house-2011-06-22.196.1
house-2011-06-22.355.2,house-2011-06-22.159.1
house-2011-06-22.360.2,house-2011-06-22.164.1
house-2011-06-22.396.1,house-2011-06-22.200.1
house-2011-06-22.365.2,house-2011-06-22.169.1
house-2011-06-22.397.1,house-2011-06-22.201.1
house-2011-06-22.407.1,house-2011-06-22.211.1
house-2011-06-22.403.1,house-2011-06-22.207.1
house-2011-06-22.387.6,house-2011-06-22.191.6
senate-2011-06-22.192.3,senate-2011-06-22.186.1
house-2011-06-22.274.2,house-2011-06-22.79.1
house-2011-06-22.410.1,house-2011-06-22.214.1
senate-2011-06-22.197.3,senate-2011-06-22.191.1
house-2011-06-22.133.1,house-2011-06-22.328.1
house-2011-06-22.139.1,house-2011-06-22.336.1
house-2011-06-22.145.1,house-2011-06-22.342.1
house-2011-06-22.31.1,house-2011-06-22.226.1
house-2011-06-22.149.1,house-2011-06-22.346.1
house-2011-06-22.161.1,house-2011-06-22.357.2
house-2011-06-22.160.1,house-2011-06-22.356.2
house-2011-06-22.38.1,house-2011-06-22.233.1
house-2011-06-22.167.1,house-2011-06-22.363.2
house-2011-06-22.171.3,house-2011-06-22.367.3
house-2011-06-22.171.1,house-2011-06-22.367.1
house-2011-06-22.41.1,house-2011-06-22.236.1
house-2011-06-22.46.1,house-2011-06-22.241.1
house-2011-06-22.199.1,house-2011-06-22.395.1
house-2011-06-22.182.1,house-2011-06-22.378.3
house-2011-06-22.184.1,house-2011-06-22.380.1
house-2011-06-22.51.1,house-2011-06-22.246.1
house-2011-06-22.52.1,house-2011-06-22.247.1
house-2011-06-22.59.1,house-2011-06-22.254.2
house-2011-06-22.64.1,house-2011-06-22.259.2
house-2011-06-22.186.1,house-2011-06-22.382.2
house-2011-06-22.269.1,house-2011-06-22.74.1
house-2011-06-22.187.1,house-2011-06-22.383.1
house-2011-06-22.384.9,house-2011-06-22.188.9
house-2011-06-22.56.1,house-2011-06-22.251.1
house-2011-06-22.72.12,house-2011-06-22.267.12
house-2011-06-22.73.1,house-2011-06-22.268.2
house-2011-06-22.75.1,house-2011-06-22.270.1
house-2011-06-22.76.1,house-2011-06-22.271.1
house-2011-06-22.76.5,house-2011-06-22.271.5
house-2011-06-22.77.1,house-2011-06-22.272.2
house-2011-06-22.89.1,house-2011-06-22.284.1
house-2011-06-22.79.3,house-2011-06-22.274.4
house-2011-06-22.85.1,house-2011-06-22.280.1
house-2011-06-22.79.4,house-2011-06-22.274.5
house-2011-06-22.79.5,house-2011-06-22.274.6
house-2011-06-22.79.6,house-2011-06-22.274.7
house-2011-06-22.79.7,house-2011-06-22.274.8
house-2011-06-22.80.1,house-2011-06-22.275.2
house-2011-06-22.85.8,house-2011-06-22.280.8
house-2011-06-22.82.1,house-2011-06-22.277.2
house-2011-06-22.83.1,house-2011-06-22.278.1
house-2011-06-22.84.1,house-2011-06-22.279.2
house-2011-06-22.85.7,house-2011-06-22.280.7
house-2011-06-22.85.9,house-2011-06-22.280.9
house-2011-06-22.86.1,house-2011-06-22.281.2
house-2011-06-22.88.3,house-2011-06-22.283.4
house-2011-06-22.91.8,house-2011-06-22.286.8
house-2011-06-22.88.6,house-2011-06-22.283.7
house-2011-06-22.90.1,house-2011-06-22.285.2
house-2011-06-22.91.6,house-2011-06-22.286.6
house-2011-06-22.91.7,house-2011-06-22.286.7
house-2011-06-22.92.1,house-2011-06-22.287.2
house-2011-06-22.93.1,house-2011-06-22.288.1
house-2011-06-22.93.14,house-2011-06-22.288.14
house-2011-06-22.93.9,house-2011-06-22.288.9
house-2011-06-22.93.12,house-2011-06-22.288.12
house-2011-06-22.95.1,house-2011-06-22.290.1
house-2011-06-22.95.7,house-2011-06-22.290.7
house-2011-06-22.95.8,house-2011-06-22.290.8
house-2011-06-22.95.10,house-2011-06-22.290.10
house-2011-06-22.95.12,house-2011-06-22.290.12
house-2011-06-22.95.14,house-2011-06-22.290.14
house-2011-06-22.95.20,house-2011-06-22.290.20
house-2011-06-22.96.1,house-2011-06-22.291.2
house-2011-06-22.97.1,house-2011-06-22.292.1
house-2011-06-22.102.1,house-2011-06-22.297.2
house-2011-06-22.98.1,house-2011-06-22.293.2
house-2011-06-22.100.1,house-2011-06-22.295.2
house-2011-06-22.101.1,house-2011-06-22.296.1
house-2011-06-22.103.1,house-2011-06-22.298.1
house-2011-06-22.103.6,house-2011-06-22.298.6
house-2011-06-22.103.7,house-2011-06-22.298.7
house-2011-06-22.104.1,house-2011-06-22.299.2
house-2011-06-22.104.4,house-2011-06-22.299.5
house-2011-06-22.105.1,house-2011-06-22.300.1
house-2011-06-22.106.1,house-2011-06-22.301.2
house-2011-06-22.107.1,house-2011-06-22.302.1
house-2011-06-22.109.6,house-2011-06-22.304.8
house-2011-06-22.117.8,house-2011-06-22.312.8
house-2011-06-22.110.6,house-2011-06-22.305.6
house-2011-06-22.110.8,house-2011-06-22.305.8
house-2011-06-22.110.9,house-2011-06-22.305.9
house-2011-06-22.111.1,house-2011-06-22.306.3
house-2011-06-22.111.16,house-2011-06-22.306.18
house-2011-06-22.116.1,house-2011-06-22.311.1
house-2011-06-22.114.1,house-2011-06-22.309.3
house-2011-06-22.115.1,house-2011-06-22.310.3
house-2011-06-22.117.10,house-2011-06-22.312.10
house-2011-06-22.117.1,house-2011-06-22.312.1
house-2011-06-22.188.10,house-2011-06-22.384.10
house-2011-06-22.117.4,house-2011-06-22.312.4
house-2011-06-22.117.6,house-2011-06-22.312.6
house-2011-06-22.118.5,house-2011-06-22.313.5
house-2011-06-22.117.12,house-2011-06-22.312.12
house-2011-06-22.118.1,house-2011-06-22.313.1
house-2011-06-22.118.7,house-2011-06-22.313.7
house-2011-06-22.121.12,house-2011-06-22.316.12
house-2011-06-22.130.1,house-2011-06-22.325.1
house-2011-06-22.196.11,house-2011-06-22.392.11
house-2011-06-22.191.1,house-2011-06-22.387.1
house-2011-06-22.191.4,house-2011-06-22.387.4
house-2011-06-22.192.1,house-2011-06-22.388.1
house-2011-06-22.194.1,house-2011-06-22.390.1
house-2011-06-22.195.1,house-2011-06-22.391.1
house-2011-06-22.197.1,house-2011-06-22.393.1
house-2011-06-22.198.1,house-2011-06-22.394.1
house-2011-06-22.220.4,house-2011-06-22.416.5
house-2011-06-22.205.1,house-2011-06-22.401.1
house-2011-06-22.206.1,house-2011-06-22.402.1
house-2011-06-22.208.1,house-2011-06-22.404.1
house-2011-06-22.209.1,house-2011-06-22.405.1
house-2011-06-22.212.3,house-2011-06-22.408.3
house-2011-06-22.213.1,house-2011-06-22.409.1
house-2011-06-22.216.1,house-2011-06-22.412.1
house-2011-06-22.220.1,house-2011-06-22.416.2
house-2011-06-22.216.10,house-2011-06-22.412.10
house-2011-06-22.217.1,house-2011-06-22.413.3
house-2011-06-22.218.1,house-2011-06-22.414.2
house-2011-06-22.218.5,house-2011-06-22.414.6
house-2011-06-22.219.1,house-2011-06-22.415.2
house-2011-06-22.219.4,house-2011-06-22.415.5
house-2011-06-22.372.5,house-2011-06-22.176.4
house-2011-06-22.370.2,house-2011-06-22.174.1
house-2011-06-22.368.3,house-2011-06-22.172.1
house-2011-06-22.372.2,house-2011-06-22.176.1
house-2011-06-22.371.2,house-2011-06-22.175.1
house-2011-06-22.373.8,house-2011-06-22.177.7
house-2011-06-22.372.6,house-2011-06-22.176.5
house-2011-06-22.373.2,house-2011-06-22.177.1
house-2011-06-22.373.6,house-2011-06-22.177.5
house-2011-06-22.373.7,house-2011-06-22.177.6
house-2011-06-22.374.2,house-2011-06-22.178.1
house-2011-06-22.375.2,house-2011-06-22.179.1
house-2011-06-22.376.2,house-2011-06-22.180.1
house-2011-06-22.294.1,house-2011-06-22.99.1
house-2011-06-22.223.2,house-2011-06-22.28.1
house-2011-06-22.226.11,house-2011-06-22.31.11
house-2011-06-22.227.1,house-2011-06-22.32.1
house-2011-06-22.235.1,house-2011-06-22.40.1
house-2011-06-22.242.1,house-2011-06-22.47.1
house-2011-06-22.242.5,house-2011-06-22.47.5
house-2011-06-22.251.7,house-2011-06-22.56.7
house-2011-06-22.352.1,house-2011-06-22.155.1
house-2011-06-22.377.2,house-2011-06-22.181.1
house-2011-06-22.290.5,house-2011-06-22.95.5
house-2011-06-22.121.1,house-2011-06-22.316.1
house-2011-06-22.123.1,house-2011-06-22.318.1
house-2011-06-22.166.1,house-2011-06-22.362.2
house-2011-06-22.189.1,house-2011-06-22.385.1
senate-2011-06-23.374.1,senate-2011-06-23.259.1
senate-2011-06-23.375.1,senate-2011-06-23.260.1
senate-2011-06-23.376.1,senate-2011-06-23.261.1
senate-2011-06-23.382.1,senate-2011-06-23.267.1
senate-2011-06-23.384.3,senate-2011-06-23.269.1
senate-2011-06-23.387.3,senate-2011-06-23.273.1
senate-2011-06-23.387.6,senate-2011-06-23.273.4
senate-2011-06-23.388.2,senate-2011-06-23.274.1
senate-2011-06-23.283.5,senate-2011-06-23.163.5
senate-2011-06-23.388.11,senate-2011-06-23.274.10
senate-2011-06-23.389.2,senate-2011-06-23.275.1
senate-2011-06-23.389.6,senate-2011-06-23.275.5
senate-2011-06-23.156.1,senate-2011-06-23.276.2
senate-2011-06-23.158.1,senate-2011-06-23.278.1
senate-2011-06-23.385.3,senate-2011-06-23.271.1
senate-2011-06-23.196.4,senate-2011-06-23.316.4
senate-2011-06-23.227.1,senate-2011-06-23.342.1
senate-2011-06-23.228.1,senate-2011-06-23.343.1
senate-2011-06-23.296.1,senate-2011-06-23.176.1
senate-2011-06-23.163.6,senate-2011-06-23.283.6
senate-2011-06-23.164.1,senate-2011-06-23.284.1
senate-2011-06-23.165.1,senate-2011-06-23.285.1
senate-2011-06-23.166.1,senate-2011-06-23.286.1
senate-2011-06-23.167.1,senate-2011-06-23.287.1
senate-2011-06-23.168.1,senate-2011-06-23.288.2
senate-2011-06-23.310.6,senate-2011-06-23.191.6
senate-2011-06-23.169.1,senate-2011-06-23.289.1
senate-2011-06-23.170.1,senate-2011-06-23.290.1
senate-2011-06-23.171.1,senate-2011-06-23.291.1
senate-2011-06-23.172.1,senate-2011-06-23.292.1
senate-2011-06-23.173.1,senate-2011-06-23.293.1
senate-2011-06-23.173.5,senate-2011-06-23.293.5
senate-2011-06-23.317.1,senate-2011-06-23.197.1
senate-2011-06-23.321.1,senate-2011-06-23.201.1
senate-2011-06-23.174.1,senate-2011-06-23.294.3
senate-2011-06-23.332.1,senate-2011-06-23.212.1
senate-2011-06-23.344.1,senate-2011-06-23.229.1
senate-2011-06-23.353.1,senate-2011-06-23.238.1
senate-2011-06-23.366.1,senate-2011-06-23.251.1
senate-2011-06-23.368.1,senate-2011-06-23.253.1
senate-2011-06-23.377.1,senate-2011-06-23.262.1
senate-2011-06-23.378.1,senate-2011-06-23.263.1
senate-2011-06-23.157.1,senate-2011-06-23.277.1
senate-2011-06-23.163.4,senate-2011-06-23.283.4
senate-2011-06-23.174.8,senate-2011-06-23.294.10
senate-2011-06-23.174.10,senate-2011-06-23.294.12
senate-2011-06-23.175.1,senate-2011-06-23.295.1
senate-2011-06-23.177.1,senate-2011-06-23.297.1
senate-2011-06-23.177.7,senate-2011-06-23.297.7
senate-2011-06-23.179.1,senate-2011-06-23.299.3
senate-2011-06-23.182.1,senate-2011-06-23.302.3
senate-2011-06-23.184.1,senate-2011-06-23.304.3
senate-2011-06-23.186.1,senate-2011-06-23.306.2
senate-2011-06-23.189.1,senate-2011-06-23.308.3
senate-2011-06-23.190.1,senate-2011-06-23.309.1
senate-2011-06-23.190.6,senate-2011-06-23.309.6
senate-2011-06-23.192.12,senate-2011-06-23.311.12
senate-2011-06-23.193.1,senate-2011-06-23.312.1
senate-2011-06-23.193.4,senate-2011-06-23.312.4
senate-2011-06-23.194.8,senate-2011-06-23.314.10
senate-2011-06-23.193.5,senate-2011-06-23.312.5
senate-2011-06-23.194.1,senate-2011-06-23.314.3
senate-2011-06-23.204.1,senate-2011-06-23.324.1
senate-2011-06-23.205.1,senate-2011-06-23.325.1
senate-2011-06-23.206.1,senate-2011-06-23.326.1
senate-2011-06-23.209.1,senate-2011-06-23.329.1
senate-2011-06-23.211.1,senate-2011-06-23.331.1
senate-2011-06-23.213.1,senate-2011-06-23.333.1
senate-2011-06-23.249.1,senate-2011-06-23.364.1
senate-2011-06-23.214.1,senate-2011-06-23.334.1
senate-2011-06-23.224.1,senate-2011-06-23.339.3
senate-2011-06-23.228.3,senate-2011-06-23.343.3
senate-2011-06-23.228.4,senate-2011-06-23.343.4
senate-2011-06-23.228.5,senate-2011-06-23.343.5
senate-2011-06-23.233.1,senate-2011-06-23.348.1
senate-2011-06-23.236.1,senate-2011-06-23.351.1
senate-2011-06-23.237.1,senate-2011-06-23.352.1
senate-2011-06-23.239.1,senate-2011-06-23.354.1
senate-2011-06-23.240.1,senate-2011-06-23.355.1
senate-2011-06-23.241.1,senate-2011-06-23.356.1
senate-2011-06-23.243.1,senate-2011-06-23.358.1
senate-2011-06-23.244.1,senate-2011-06-23.359.1
senate-2011-06-23.245.1,senate-2011-06-23.360.1
senate-2011-06-23.246.1,senate-2011-06-23.361.1
senate-2011-06-23.247.1,senate-2011-06-23.362.1
senate-2011-06-23.248.1,senate-2011-06-23.363.1
senate-2011-06-23.248.4,senate-2011-06-23.363.4
senate-2011-06-23.252.1,senate-2011-06-23.367.1
senate-2011-06-23.250.1,senate-2011-06-23.365.1
senate-2011-06-23.254.1,senate-2011-06-23.369.1
senate-2011-06-23.256.1,senate-2011-06-23.371.1
senate-2011-06-23.256.4,senate-2011-06-23.371.4
senate-2011-06-23.257.1,senate-2011-06-23.372.1
senate-2011-06-23.258.1,senate-2011-06-23.373.1
senate-2011-06-23.310.1,senate-2011-06-23.191.1
senate-2011-06-23.192.1,senate-2011-06-23.311.1
senate-2011-06-23.279.1,senate-2011-06-23.159.1
senate-2011-06-23.280.1,senate-2011-06-23.160.1
senate-2011-06-23.281.1,senate-2011-06-23.161.1
senate-2011-06-23.282.2,senate-2011-06-23.162.1
senate-2011-06-23.283.1,senate-2011-06-23.163.1
house-2011-06-23.171.3,house-2011-06-23.169.1
house-2011-06-23.171.6,house-2011-06-23.169.4
house-2011-07-04.461.1,house-2011-07-04.257.1
senate-2011-07-04.329.1,senate-2011-07-04.229.1
senate-2011-07-04.423.2,senate-2011-07-04.229.1
senate-2011-07-04.329.6,senate-2011-07-04.229.6
senate-2011-07-04.423.7,senate-2011-07-04.229.6
house-2011-07-04.465.1,house-2011-07-04.261.1
house-2011-07-04.466.1,house-2011-07-04.262.1
house-2011-07-04.467.1,house-2011-07-04.263.1
senate-2011-07-04.133.1,senate-2011-07-04.232.3
house-2011-07-04.371.17,house-2011-07-04.166.17
house-2011-07-04.350.1,house-2011-07-04.145.1
house-2011-07-04.353.7,house-2011-07-04.148.7
house-2011-07-04.172.1,house-2011-07-04.377.1
house-2011-07-04.354.1,house-2011-07-04.149.1
house-2011-07-04.340.1,house-2011-07-04.135.1
house-2011-07-04.349.8,house-2011-07-04.144.8
senate-2011-07-04.409.2,senate-2011-07-04.215.1
senate-2011-07-04.315.1,senate-2011-07-04.215.1
house-2011-07-04.369.1,house-2011-07-04.164.1
senate-2011-07-04.416.3,senate-2011-07-04.222.1
senate-2011-07-04.322.1,senate-2011-07-04.222.1
house-2011-07-04.448.1,house-2011-07-04.244.1
senate-2011-07-04.416.11,senate-2011-07-04.222.9
senate-2011-07-04.322.9,senate-2011-07-04.222.9
senate-2011-07-04.323.4,senate-2011-07-04.223.4
senate-2011-07-04.417.5,senate-2011-07-04.223.4
senate-2011-07-04.324.1,senate-2011-07-04.224.1
senate-2011-07-04.418.2,senate-2011-07-04.224.1
senate-2011-07-04.325.1,senate-2011-07-04.225.1
senate-2011-07-04.419.2,senate-2011-07-04.225.1
house-2011-07-04.454.1,house-2011-07-04.250.1
senate-2011-07-04.326.1,senate-2011-07-04.226.1
senate-2011-07-04.420.2,senate-2011-07-04.226.1
senate-2011-07-04.326.15,senate-2011-07-04.226.15
senate-2011-07-04.420.16,senate-2011-07-04.226.15
senate-2011-07-04.327.1,senate-2011-07-04.227.1
senate-2011-07-04.421.2,senate-2011-07-04.227.1
senate-2011-07-04.421.6,senate-2011-07-04.227.5
senate-2011-07-04.327.5,senate-2011-07-04.227.5
house-2011-07-04.459.1,house-2011-07-04.255.1
senate-2011-07-04.328.1,senate-2011-07-04.228.1
senate-2011-07-04.422.2,senate-2011-07-04.228.1
senate-2011-07-04.422.12,senate-2011-07-04.228.11
senate-2011-07-04.328.11,senate-2011-07-04.228.11
house-2011-07-04.419.1,house-2011-07-04.215.1
house-2011-07-04.420.1,house-2011-07-04.216.1
house-2011-07-04.422.1,house-2011-07-04.218.1
house-2011-07-04.429.1,house-2011-07-04.225.1
senate-2011-07-04.337.1,senate-2011-07-04.247.1
senate-2011-07-04.147.1,senate-2011-07-04.247.1
house-2011-07-04.162.1,house-2011-07-04.367.1
house-2011-07-04.474.3,house-2011-07-04.272.1
house-2011-07-04.481.5,house-2011-07-04.279.4
senate-2011-07-04.339.4,senate-2011-07-04.249.4
senate-2011-07-04.149.4,senate-2011-07-04.249.4
senate-2011-07-04.150.5,senate-2011-07-04.250.5
senate-2011-07-04.340.5,senate-2011-07-04.250.5
senate-2011-07-04.348.1,senate-2011-07-04.258.1
senate-2011-07-04.158.1,senate-2011-07-04.258.1
senate-2011-07-04.380.6,senate-2011-07-04.289.6
senate-2011-07-04.189.6,senate-2011-07-04.289.6
senate-2011-07-04.386.1,senate-2011-07-04.295.1
senate-2011-07-04.195.1,senate-2011-07-04.295.1
senate-2011-07-04.388.1,senate-2011-07-04.297.1
senate-2011-07-04.197.1,senate-2011-07-04.297.1
house-2011-07-04.167.1,house-2011-07-04.372.1
house-2011-07-04.157.1,house-2011-07-04.362.1
house-2011-07-04.152.5,house-2011-07-04.357.5
house-2011-07-04.150.1,house-2011-07-04.355.1
house-2011-07-04.148.8,house-2011-07-04.353.8
senate-2011-07-04.188.1,senate-2011-07-04.379.1
senate-2011-07-04.288.1,senate-2011-07-04.379.1
house-2011-07-04.156.1,house-2011-07-04.361.1
senate-2011-07-04.297.9,senate-2011-07-04.388.9
senate-2011-07-04.197.9,senate-2011-07-04.388.9
house-2011-07-04.166.14,house-2011-07-04.371.14
house-2011-07-04.169.1,house-2011-07-04.374.1
house-2011-07-04.174.1,house-2011-07-04.378.3
house-2011-07-04.193.1,house-2011-07-04.397.2
house-2011-07-04.184.1,house-2011-07-04.388.2
house-2011-07-04.189.1,house-2011-07-04.393.2
house-2011-07-04.198.1,house-2011-07-04.402.1
house-2011-07-04.200.1,house-2011-07-04.404.1
house-2011-07-04.202.1,house-2011-07-04.406.1
house-2011-07-04.219.1,house-2011-07-04.423.1
house-2011-07-04.221.1,house-2011-07-04.425.1
house-2011-07-04.212.1,house-2011-07-04.416.1
house-2011-07-04.227.1,house-2011-07-04.431.1
house-2011-07-04.228.1,house-2011-07-04.432.1
house-2011-07-04.253.1,house-2011-07-04.457.1
house-2011-07-04.233.1,house-2011-07-04.437.1
senate-2011-07-04.235.3,senate-2011-07-04.136.1
house-2011-07-04.238.1,house-2011-07-04.442.1
house-2011-07-04.239.1,house-2011-07-04.443.1
house-2011-07-04.243.1,house-2011-07-04.447.1
house-2011-07-04.258.1,house-2011-07-04.462.1
house-2011-07-04.250.23,house-2011-07-04.454.23
house-2011-07-04.256.1,house-2011-07-04.460.1
house-2011-07-04.271.1,house-2011-07-04.473.2
house-2011-07-04.281.1,house-2011-07-04.483.2
senate-2011-07-04.381.1,senate-2011-07-04.290.1
senate-2011-07-04.190.1,senate-2011-07-04.290.1
house-2011-07-04.379.4,house-2011-07-04.175.3
senate-2011-07-04.382.1,senate-2011-07-04.291.1
senate-2011-07-04.191.1,senate-2011-07-04.291.1
senate-2011-07-04.134.1,senate-2011-07-04.233.2
house-2011-07-04.469.2,house-2011-07-04.267.1
house-2011-07-04.468.3,house-2011-07-04.266.1
house-2011-07-04.470.2,house-2011-07-04.268.1
senate-2011-07-04.151.1,senate-2011-07-04.251.1
senate-2011-07-04.341.1,senate-2011-07-04.251.1
house-2011-07-04.385.2,house-2011-07-04.181.1
house-2011-07-04.472.2,house-2011-07-04.270.1
